Starting trading simulation... for 60 seconds
Ticker: TICK977
  Buy Orders:
    646/646 shares @ $10.47
  Sell Orders:
    249/249 shares @ $30.57
    608/608 shares @ $38.39
    371/371 shares @ $97.66

Ticker: TICK978
  Sell Orders:
    455/817 shares @ $53.81

Ticker: TICK979
  Buy Orders:
    427/427 shares @ $86.66
    762/762 shares @ $65.09
    151/151 shares @ $23.71

Ticker: TICK980
  Buy Orders:
    800/955 shares @ $82.31

Ticker: TICK981
  Buy Orders:
    448/448 shares @ $20.41
  Sell Orders:
    184/624 shares @ $41.05

Ticker: TICK982
  Sell Orders:
    674/674 shares @ $22.87

Ticker: TICK983
  Buy Orders:
    769/769 shares @ $70.07
    315/315 shares @ $67.78
  Sell Orders:
    849/849 shares @ $88.08

Ticker: TICK984
  Buy Orders:
    763/763 shares @ $32.99
  Sell Orders:
    742/742 shares @ $80.42

Ticker: TICK985
  Sell Orders:
    913/913 shares @ $76.41

Ticker: TICK986
  Buy Orders:
    924/924 shares @ $90.17

Ticker: TICK990
  Buy Orders:
    857/857 shares @ $82.49

Ticker: TICK991
  Buy Orders:
    392/593 shares @ $87.16

Ticker: TICK992
  Buy Orders:
    865/865 shares @ $75.83

Ticker: TICK993
  Buy Orders:
    256/256 shares @ $85.95
    333/333 shares @ $24.73

Ticker: TICK994
  Sell Orders:
    953/953 shares @ $18.37
    521/521 shares @ $23.19

Ticker: TICK996
  Sell Orders:
    874/874 shares @ $54.11

Ticker: TICK997
  Sell Orders:
    497/912 shares @ $11.33

Ticker: TICK998
  Buy Orders:
    507/507 shares @ $14.72
  Sell Orders:
    564/564 shares @ $55.93

Ticker: TICK999
  Buy Orders:
    502/502 shares @ $41.34
  Sell Orders:
    250/250 shares @ $69.44

Ticker: TICK1000
  Buy Orders:
    350/525 shares @ $40.22
    419/419 shares @ $24.28

Ticker: TICK1001
  Buy Orders:
    576/576 shares @ $14.32
  Sell Orders:
    358/358 shares @ $57.63
    240/240 shares @ $68.68

Ticker: TICK1002
  Sell Orders:
    339/339 shares @ $70.71

Ticker: TICK1003
  Sell Orders:
    747/747 shares @ $29.51
    697/697 shares @ $70.41

Ticker: TICK1004
  Buy Orders:
    257/257 shares @ $50.05

Ticker: TICK1005
  Buy Orders:
    519/519 shares @ $34.01

Ticker: TICK1007
  Buy Orders:
    276/276 shares @ $96.18

Ticker: TICK1008
  Sell Orders:
    580/907 shares @ $32.72

Ticker: TICK1010
  Sell Orders:
    151/151 shares @ $56.95

Ticker: TICK1011
  Sell Orders:
    409/726 shares @ $17.49
    812/812 shares @ $23.97

Ticker: TICK1015
  Buy Orders:
    171/171 shares @ $43.18
  Sell Orders:
    409/409 shares @ $84.02

Ticker: TICK1017
  Buy Orders:
    145/575 shares @ $91.85

Ticker: TICK1018
  Buy Orders:
    701/701 shares @ $76.24
    592/592 shares @ $45.40

Ticker: TICK1020
  Buy Orders:
    322/322 shares @ $42.44

Ticker: TICK1021
  Buy Orders:
    572/842 shares @ $67.75
    434/434 shares @ $26.70
    774/774 shares @ $10.32

Ticker: TICK1022
  Buy Orders:
    566/566 shares @ $36.43

Ticker: TICK1023
  Buy Orders:
    407/407 shares @ $42.22
  Sell Orders:
    133/133 shares @ $94.69
